Date,Temperature,Uncertainty,State,Country
4/1/2008,30.14,0.34,Jharkhand,India
5/1/2008,31.79,0.275,Jharkhand,India
6/1/2008,28.52,0.369,Jharkhand,India
7/1/2008,27.67,0.242,Jharkhand,India
8/1/2008,27.89,0.24,Jharkhand,India
9/1/2008,27.68,0.251,Jharkhand,India
10/1/2008,25.77,0.313,Jharkhand,India
11/1/2008,22.13,0.217,Jharkhand,India
12/1/2008,19.18,0.229,Jharkhand,India
1/1/2009,19.15,0.217,Jharkhand,India
2/1/2009,22.22,0.149,Jharkhand,India
3/1/2009,26.46,0.214,Jharkhand,India
4/1/2009,31.12,0.313,Jharkhand,India
5/1/2009,31.24,0.272,Jharkhand,India
6/1/2009,32.43,0.24,Jharkhand,India
7/1/2009,28.52,0.287,Jharkhand,India
8/1/2009,28.34,0.23,Jharkhand,India
9/1/2009,28.3,0.171,Jharkhand,India
10/1/2009,25.11,0.452,Jharkhand,India
11/1/2009,22.03,0.265,Jharkhand,India
12/1/2009,18.35,0.188,Jharkhand,India
1/1/2010,15.99,0.376,Jharkhand,India
2/1/2010,21.46,0.293,Jharkhand,India
3/1/2010,28.24,0.479,Jharkhand,India
4/1/2010,32.46,0.469,Jharkhand,India
5/1/2010,32.08,0.305,Jharkhand,India
6/1/2010,32.02,0.475,Jharkhand,India
7/1/2010,28.98,0.305,Jharkhand,India
8/1/2010,28.7,0.312,Jharkhand,India
9/1/2010,28.14,0.281,Jharkhand,India
10/1/2010,26.09,0.267,Jharkhand,India
11/1/2010,23.39,0.181,Jharkhand,India
12/1/2010,17.69,0.263,Jharkhand,India
1/1/2011,16.29,0.341,Jharkhand,India
2/1/2011,20.91,0.153,Jharkhand,India
3/1/2011,26.39,0.468,Jharkhand,India
4/1/2011,28.81,0.318,Jharkhand,India
5/1/2011,31.53,0.285,Jharkhand,India
6/1/2011,29.73,0.394,Jharkhand,India
7/1/2011,28.5,0.233,Jharkhand,India
8/1/2011,27.64,0.232,Jharkhand,India
9/1/2011,27.51,0.29,Jharkhand,India
10/1/2011,25.96,0.369,Jharkhand,India
11/1/2011,22.11,0.235,Jharkhand,India
12/1/2011,17.51,0.582,Jharkhand,India
1/1/2012,17.09,0.271,Jharkhand,India
2/1/2012,20.76,0.149,Jharkhand,India
3/1/2012,25.9,0.214,Jharkhand,India
4/1/2012,30.34,0.62,Jharkhand,India
5/1/2012,33.31,0.396,Jharkhand,India
6/1/2012,33.03,0.554,Jharkhand,India
7/1/2012,28.45,0.556,Jharkhand,India
8/1/2012,28.19,0.384,Jharkhand,India
9/1/2012,28.03,0.337,Jharkhand,India
10/1/2012,25.47,0.628,Jharkhand,India
11/1/2012,21.09,0.582,Jharkhand,India
12/1/2012,18.02,0.687,Jharkhand,India
1/1/2013,16.64,0.384,Jharkhand,India
2/1/2013,20.56,0.295,Jharkhand,India
3/1/2013,25.92,0.342,Jharkhand,India
4/1/2013,29.74,0.534,Jharkhand,India
5/1/2013,32.42,0.462,Jharkhand,India
6/1/2013,30.3,0.719,Jharkhand,India
7/1/2013,28.85,0.343,Jharkhand,India
8/1/2013,28.25,0.25,Jharkhand,India
1/1/1961,23.98,0.278,Karnataka,India
2/1/1961,25.24,0.361,Karnataka,India
3/1/1961,28.91,0.258,Karnataka,India
4/1/1961,29.99,0.311,Karnataka,India
5/1/1961,28.53,0.398,Karnataka,India
6/1/1961,25.84,0.353,Karnataka,India
7/1/1961,24.24,0.137,Karnataka,India
8/1/1961,25.01,0.332,Karnataka,India
9/1/1961,24.98,0.334,Karnataka,India
10/1/1961,24.75,0.197,Karnataka,India
11/1/1961,23.97,0.294,Karnataka,India
12/1/1961,23.03,0.253,Karnataka,India
1/1/1962,22.66,0.316,Karnataka,India
2/1/1962,25.41,0.273,Karnataka,India
3/1/1962,28.09,0.481,Karnataka,India
4/1/1962,29.06,0.301,Karnataka,India
5/1/1962,28.64,0.372,Karnataka,India
6/1/1962,26.81,0.56,Karnataka,India
7/1/1962,25.07,0.272,Karnataka,India
8/1/1962,24.75,0.363,Karnataka,India
9/1/1962,24.95,0.269,Karnataka,India
10/1/1962,25.22,0.378,Karnataka,India
11/1/1962,23.99,0.467,Karnataka,India
12/1/1962,22.73,0.333,Karnataka,India
1/1/1963,23.32,0.475,Karnataka,India
2/1/1963,25.07,0.628,Karnataka,India
3/1/1963,28.03,0.441,Karnataka,India
4/1/1963,28.62,0.305,Karnataka,India
5/1/1963,29.28,0.341,Karnataka,India
6/1/1963,26.1,0.453,Karnataka,India
7/1/1963,25.27,0.276,Karnataka,India
8/1/1963,24.54,0.271,Karnataka,India
9/1/1963,25.45,0.228,Karnataka,India
10/1/1963,25.11,0.155,Karnataka,India
11/1/1963,24.69,0.445,Karnataka,India
12/1/1963,23.49,0.215,Karnataka,India
1/1/1964,23.23,0.479,Karnataka,India
2/1/1964,25.82,0.233,Karnataka,India
3/1/1964,28.6,0.171,Karnataka,India
4/1/1964,30.19,0.39,Karnataka,India
5/1/1964,29.89,0.353,Karnataka,India
6/1/1964,26.65,0.34,Karnataka,India
7/1/1964,24.97,0.49,Karnataka,India
8/1/1964,24.35,0.202,Karnataka,India
9/1/1964,24.55,0.11,Karnataka,India
10/1/1964,25.02,0.553,Karnataka,India
11/1/1964,23.35,0.29,Karnataka,India
12/1/1964,22.36,0.297,Karnataka,India
1/1/1965,23.23,0.223,Karnataka,India
2/1/1965,25.16,0.293,Karnataka,India
3/1/1965,27.74,0.35,Karnataka,India
4/1/1965,29.01,0.247,Karnataka,India
5/1/1965,29.18,0.407,Karnataka,India
6/1/1965,26.44,0.83,Karnataka,India
7/1/1965,24.67,0.59,Karnataka,India
8/1/1965,25.01,0.245,Karnataka,India
9/1/1965,25.4,0.355,Karnataka,India
10/1/1965,25.95,0.555,Karnataka,India
11/1/1965,24.89,0.308,Karnataka,India
12/1/1965,23.68,0.375,Karnataka,India
1/1/1966,23.79,0.646,Karnataka,India
2/1/1966,26.18,0.354,Karnataka,India
3/1/1966,28.6,0.351,Karnataka,India
4/1/1966,29.68,0.349,Karnataka,India
5/1/1966,29.24,0.375,Karnataka,India
6/1/1966,26.9,0.22,Karnataka,India
7/1/1966,25.38,0.323,Karnataka,India
8/1/1966,25.55,0.402,Karnataka,India
9/1/1966,25.37,0.264,Karnataka,India
10/1/1966,25.37,0.165,Karnataka,India
11/1/1966,24.55,0.286,Karnataka,India
12/1/1966,22.94,0.193,Karnataka,India
1/1/1967,23.4,0.195,Karnataka,India
2/1/1967,25.38,0.457,Karnataka,India
3/1/1967,27.84,0.498,Karnataka,India
4/1/1967,29.86,0.331,Karnataka,India
5/1/1967,29.75,0.371,Karnataka,India
6/1/1967,26.9,0.349,Karnataka,India
7/1/1967,24.55,0.411,Karnataka,India
8/1/1967,24.76,0.431,Karnataka,India
9/1/1967,25.08,0.197,Karnataka,India
10/1/1967,24.94,0.287,Karnataka,India
11/1/1967,23.91,0.576,Karnataka,India
12/1/1967,23.86,0.342,Karnataka,India
1/1/1968,22.99,0.367,Karnataka,India
2/1/1968,25.56,0.353,Karnataka,India
3/1/1968,27.9,0.337,Karnataka,India
4/1/1968,28.84,0.349,Karnataka,India
5/1/1968,29.21,0.599,Karnataka,India
6/1/1968,26.7,0.359,Karnataka,India
7/1/1968,24.72,0.439,Karnataka,India
8/1/1968,25.17,0.227,Karnataka,India
9/1/1968,25.29,0.406,Karnataka,India
10/1/1968,24.98,0.246,Karnataka,India
11/1/1968,24.26,0.267,Karnataka,India
12/1/1968,23.28,0.413,Karnataka,India
1/1/1969,23.52,0.373,Karnataka,India
2/1/1969,26.32,0.284,Karnataka,India
3/1/1969,29.24,0.199,Karnataka,India
4/1/1969,30.34,0.334,Karnataka,India
5/1/1969,29.72,0.24,Karnataka,India
6/1/1969,27.08,0.281,Karnataka,India
7/1/1969,25.04,0.241,Karnataka,India
8/1/1969,25.22,0.5,Karnataka,India
9/1/1969,24.82,0.448,Karnataka,India
10/1/1969,25.16,0.526,Karnataka,India
11/1/1969,24.79,0.478,Karnataka,India
12/1/1969,23.22,0.281,Karnataka,India
1/1/1970,23.8,0.292,Karnataka,India
2/1/1970,25.83,0.448,Karnataka,India
3/1/1970,28.42,0.623,Karnataka,India
4/1/1970,29.7,0.311,Karnataka,India
5/1/1970,29.16,0.395,Karnataka,India
6/1/1970,25.8,0.428,Karnataka,India
7/1/1970,24.96,0.449,Karnataka,India
8/1/1970,24.31,0.454,Karnataka,India
9/1/1970,24.85,0.467,Karnataka,India
10/1/1970,24.93,0.634,Karnataka,India
11/1/1970,23.68,0.617,Karnataka,India
12/1/1970,21.85,0.405,Karnataka,India
1/1/1971,23.36,0.34,Karnataka,India
2/1/1971,25.61,0.372,Karnataka,India
3/1/1971,27.82,0.433,Karnataka,India
4/1/1971,29.75,0.203,Karnataka,India
5/1/1971,28.9,0.302,Karnataka,India
6/1/1971,25.25,0.28,Karnataka,India
7/1/1971,25.09,0.313,Karnataka,India
8/1/1971,24.89,0.301,Karnataka,India
9/1/1971,25.5,0.108,Karnataka,India
10/1/1971,24.66,0.362,Karnataka,India
11/1/1971,23.37,0.376,Karnataka,India
12/1/1971,22.25,0.298,Karnataka,India
1/1/1972,22.76,0.315,Karnataka,India
2/1/1972,25.06,0.406,Karnataka,India
3/1/1972,28.26,0.28,Karnataka,India
4/1/1972,29.72,0.213,Karnataka,India
5/1/1972,29.04,0.179,Karnataka,India
6/1/1972,27.93,0.359,Karnataka,India
7/1/1972,25.46,0.328,Karnataka,India
8/1/1972,25.51,0.341,Karnataka,India
9/1/1972,26.16,0.293,Karnataka,India
10/1/1972,25.91,0.337,Karnataka,India
11/1/1972,24.49,0.157,Karnataka,India
12/1/1972,23.98,0.268,Karnataka,India
1/1/1973,24.23,0.647,Karnataka,India
2/1/1973,26.73,0.325,Karnataka,India
3/1/1973,28.88,0.225,Karnataka,India
4/1/1973,30.87,0.305,Karnataka,India
5/1/1973,30.39,0.422,Karnataka,India
6/1/1973,26.67,0.324,Karnataka,India
7/1/1973,25.28,0.186,Karnataka,India
8/1/1973,24.42,0.318,Karnataka,India
9/1/1973,25.36,0.172,Karnataka,India
10/1/1973,25.16,0.431,Karnataka,India
11/1/1973,23.99,0.146,Karnataka,India
12/1/1973,23.03,0.259,Karnataka,India
1/1/1974,23.35,0.257,Karnataka,India
2/1/1974,25.84,0.243,Karnataka,India
3/1/1974,28.9,0.31,Karnataka,India
4/1/1974,30.14,0.138,Karnataka,India
5/1/1974,28.73,0.385,Karnataka,India
6/1/1974,26.38,0.242,Karnataka,India
7/1/1974,25.23,0.294,Karnataka,India
8/1/1974,24.8,0.209,Karnataka,India
9/1/1974,25.23,0.243,Karnataka,India
10/1/1974,24.66,0.212,Karnataka,India
11/1/1974,23.39,0.388,Karnataka,India
12/1/1974,22.33,0.299,Karnataka,India
1/1/1975,22.89,0.378,Karnataka,India
2/1/1975,25.9,0.228,Karnataka,India
3/1/1975,28.36,0.363,Karnataka,India
4/1/1975,30.25,0.464,Karnataka,India
5/1/1975,29.2,0.295,Karnataka,India
6/1/1975,26.15,0.346,Karnataka,India
7/1/1975,24.59,0.46,Karnataka,India
8/1/1975,24.64,0.447,Karnataka,India
9/1/1975,24.8,0.41,Karnataka,India
10/1/1975,24.62,0.426,Karnataka,India
11/1/1975,22.98,0.226,Karnataka,India
12/1/1975,21.92,0.251,Karnataka,India
1/1/1976,22.18,0.253,Karnataka,India
2/1/1976,25.02,0.341,Karnataka,India
3/1/1976,28.44,0.202,Karnataka,India
4/1/1976,29.03,0.148,Karnataka,India
5/1/1976,29.41,0.38,Karnataka,India
6/1/1976,26.57,0.336,Karnataka,India
7/1/1976,25.11,0.401,Karnataka,India
8/1/1976,24.77,0.243,Karnataka,India
9/1/1976,25.58,0.437,Karnataka,India
10/1/1976,26.39,0.416,Karnataka,India
11/1/1976,25.24,0.405,Karnataka,India
12/1/1976,23.85,0.265,Karnataka,India
1/1/1977,23.63,0.243,Karnataka,India
2/1/1977,26.18,0.278,Karnataka,India
3/1/1977,28.97,0.243,Karnataka,India
4/1/1977,29.68,0.335,Karnataka,India
5/1/1977,28.8,0.283,Karnataka,India
6/1/1977,26.84,0.122,Karnataka,India
7/1/1977,25.09,0.197,Karnataka,India
8/1/1977,25.05,0.401,Karnataka,India
9/1/1977,25.75,0.231,Karnataka,India
10/1/1977,25.38,0.339,Karnataka,India
11/1/1977,25.15,0.103,Karnataka,India
12/1/1977,22.79,0.538,Karnataka,India
1/1/1978,23.82,0.248,Karnataka,India
2/1/1978,25.44,0.248,Karnataka,India
3/1/1978,28.07,0.237,Karnataka,India
4/1/1978,29.63,0.406,Karnataka,India
5/1/1978,29.24,0.215,Karnataka,India
6/1/1978,25.59,0.242,Karnataka,India
7/1/1978,24.53,0.2,Karnataka,India
8/1/1978,24.42,0.153,Karnataka,India
9/1/1978,24.9,0.186,Karnataka,India
10/1/1978,25.47,0.252,Karnataka,India
11/1/1978,24.78,0.466,Karnataka,India
12/1/1978,23.55,0.352,Karnataka,India
1/1/1979,24.19,0.312,Karnataka,India
2/1/1979,25.81,0.368,Karnataka,India
3/1/1979,28.42,0.205,Karnataka,India
4/1/1979,30.12,0.359,Karnataka,India
5/1/1979,29.49,0.39,Karnataka,India
6/1/1979,27.4,0.266,Karnataka,India
7/1/1979,25.43,0.206,Karnataka,India
8/1/1979,24.99,0.082,Karnataka,India
9/1/1979,25.28,0.17,Karnataka,India
10/1/1979,25.79,0.225,Karnataka,India
11/1/1979,24.81,0.277,Karnataka,India
12/1/1979,23.82,0.13,Karnataka,India
1/1/1980,23.77,0.185,Karnataka,India
2/1/1980,26.44,0.187,Karnataka,India
3/1/1980,28.63,0.264,Karnataka,India
4/1/1980,30.13,0.169,Karnataka,India
5/1/1980,30.55,0.215,Karnataka,India
6/1/1980,26.11,0.321,Karnataka,India
7/1/1980,25.28,0.349,Karnataka,India
8/1/1980,24.7,0.284,Karnataka,India
9/1/1980,25.6,0.255,Karnataka,India
10/1/1980,26.15,0.353,Karnataka,India
11/1/1980,24.92,0.356,Karnataka,India
12/1/1980,23.42,0.387,Karnataka,India
1/1/1981,23.4,0.507,Karnataka,India
2/1/1981,26.1,0.404,Karnataka,India
3/1/1981,28.29,0.31,Karnataka,India
4/1/1981,30.09,0.456,Karnataka,India
5/1/1981,29.74,0.243,Karnataka,India
6/1/1981,26.41,0.496,Karnataka,India
7/1/1981,25.44,0.171,Karnataka,India
8/1/1981,24.6,0.204,Karnataka,India
9/1/1981,25.06,0.185,Karnataka,India
10/1/1981,25.3,0.225,Karnataka,India
11/1/1981,23.99,0.189,Karnataka,India
12/1/1981,22.94,0.289,Karnataka,India
1/1/1982,23.62,0.136,Karnataka,India
2/1/1982,26.31,0.255,Karnataka,India
3/1/1982,28.61,0.375,Karnataka,India
4/1/1982,29.64,0.215,Karnataka,India
5/1/1982,29.46,0.307,Karnataka,India
6/1/1982,26.86,0.403,Karnataka,India
7/1/1982,25.45,0.184,Karnataka,India
8/1/1982,25.18,0.207,Karnataka,India
9/1/1982,25.38,0.138,Karnataka,India
10/1/1982,26.07,0.221,Karnataka,India
11/1/1982,24.5,0.287,Karnataka,India
12/1/1982,23.35,0.361,Karnataka,India
1/1/1983,23.38,0.194,Karnataka,India
2/1/1983,25.81,0.395,Karnataka,India
3/1/1983,28.71,0.462,Karnataka,India
4/1/1983,30.11,0.617,Karnataka,India
5/1/1983,30.32,0.267,Karnataka,India
6/1/1983,27.66,0.367,Karnataka,India
7/1/1983,25.8,0.143,Karnataka,India
8/1/1983,24.97,0.229,Karnataka,India
9/1/1983,24.79,0.153,Karnataka,India
10/1/1983,24.97,0.202,Karnataka,India
11/1/1983,23.5,0.177,Karnataka,India
12/1/1983,23.29,0.269,Karnataka,India
1/1/1984,24.08,0.34,Karnataka,India
2/1/1984,25.81,0.41,Karnataka,India
3/1/1984,28.23,0.334,Karnataka,India
4/1/1984,29.59,0.234,Karnataka,India
5/1/1984,30.71,0.285,Karnataka,India
6/1/1984,26.28,0.221,Karnataka,India
7/1/1984,24.79,0.287,Karnataka,India
8/1/1984,24.93,0.267,Karnataka,India
9/1/1984,25.3,0.205,Karnataka,India
10/1/1984,25.02,0.272,Karnataka,India
11/1/1984,23.96,0.216,Karnataka,India
12/1/1984,23.74,0.22,Karnataka,India
1/1/1985,24.45,0.292,Karnataka,India
2/1/1985,26.26,0.201,Karnataka,India
3/1/1985,29.11,0.382,Karnataka,India
4/1/1985,30.09,0.244,Karnataka,India
5/1/1985,29.91,0.15,Karnataka,India
6/1/1985,25.81,0.339,Karnataka,India
7/1/1985,24.93,0.259,Karnataka,India
8/1/1985,24.92,0.224,Karnataka,India
9/1/1985,25.83,0.281,Karnataka,India
10/1/1985,24.8,0.308,Karnataka,India
11/1/1985,24.09,0.225,Karnataka,India
12/1/1985,23.99,0.385,Karnataka,India
1/1/1986,23.14,0.388,Karnataka,India
2/1/1986,25.52,0.301,Karnataka,India
3/1/1986,29.05,0.318,Karnataka,India
4/1/1986,30.52,0.432,Karnataka,India
5/1/1986,30.18,0.32,Karnataka,India
6/1/1986,26.65,0.224,Karnataka,India
7/1/1986,25.63,0.27,Karnataka,India
8/1/1986,24.94,0.337,Karnataka,India
9/1/1986,25.93,0.236,Karnataka,India
10/1/1986,26.25,0.293,Karnataka,India
11/1/1986,24.88,0.368,Karnataka,India
12/1/1986,23.92,0.324,Karnataka,India
1/1/1987,24.05,0.477,Karnataka,India
2/1/1987,25.41,0.376,Karnataka,India
3/1/1987,28.15,0.333,Karnataka,India
4/1/1987,30.46,0.213,Karnataka,India
5/1/1987,29.8,0.282,Karnataka,India
6/1/1987,27.12,0.198,Karnataka,India
7/1/1987,26.21,0.233,Karnataka,India
8/1/1987,25.8,0.581,Karnataka,India
9/1/1987,26.71,0.269,Karnataka,India
10/1/1987,25.72,0.289,Karnataka,India
11/1/1987,24.65,0.316,Karnataka,India
12/1/1987,23.5,0.308,Karnataka,India
1/1/1988,23.77,0.22,Karnataka,India
2/1/1988,26.74,0.251,Karnataka,India
3/1/1988,29.04,0.317,Karnataka,India
4/1/1988,29.67,0.227,Karnataka,India
5/1/1988,30.38,0.345,Karnataka,India
6/1/1988,27.04,0.237,Karnataka,India
7/1/1988,25.1,0.174,Karnataka,India
8/1/1988,25.02,0.246,Karnataka,India
9/1/1988,25.19,0.145,Karnataka,India
10/1/1988,25.53,0.256,Karnataka,India
11/1/1988,24.15,0.187,Karnataka,India
12/1/1988,23.08,0.358,Karnataka,India
1/1/1989,23.57,0.163,Karnataka,India
2/1/1989,25.58,0.483,Karnataka,India
3/1/1989,27.54,0.55,Karnataka,India
4/1/1989,29.79,0.268,Karnataka,India
5/1/1989,29.86,0.228,Karnataka,India
6/1/1989,26.06,0.144,Karnataka,India
7/1/1989,24.96,0.3,Karnataka,India
8/1/1989,24.62,0.446,Karnataka,India
9/1/1989,24.94,0.365,Karnataka,India
10/1/1989,25.69,0.243,Karnataka,India
11/1/1989,24.63,0.316,Karnataka,India
12/1/1989,23.28,0.287,Karnataka,India
1/1/1990,23.77,0.344,Karnataka,India
2/1/1990,25.82,0.317,Karnataka,India
3/1/1990,28.04,0.451,Karnataka,India
4/1/1990,30.19,0.484,Karnataka,India
5/1/1990,28.18,0.593,Karnataka,India
6/1/1990,25.9,0.325,Karnataka,India
7/1/1990,24.71,0.293,Karnataka,India
8/1/1990,24.61,0.406,Karnataka,India
9/1/1990,25.37,0.135,Karnataka,India
10/1/1990,25.13,0.435,Karnataka,India
11/1/1990,24.48,0.315,Karnataka,India
12/1/1990,23.59,0.381,Karnataka,India
1/1/1991,24.24,0.37,Karnataka,India
2/1/1991,26.14,0.114,Karnataka,India
3/1/1991,29.1,0.155,Karnataka,India
4/1/1991,29.75,0.184,Karnataka,India
5/1/1991,30.3,0.248,Karnataka,India
6/1/1991,26.36,0.248,Karnataka,India
7/1/1991,24.7,0.439,Karnataka,India
8/1/1991,24.75,0.264,Karnataka,India
9/1/1991,25.86,0.11,Karnataka,India
10/1/1991,25.48,0.282,Karnataka,India
11/1/1991,24.32,0.323,Karnataka,India
12/1/1991,22.78,0.155,Karnataka,India
1/1/1992,22.73,0.284,Karnataka,India
2/1/1992,25.44,0.369,Karnataka,India
3/1/1992,28.46,0.375,Karnataka,India
4/1/1992,30.05,0.371,Karnataka,India
5/1/1992,29.57,0.236,Karnataka,India
6/1/1992,27.04,0.319,Karnataka,India
7/1/1992,25.47,0.233,Karnataka,India
8/1/1992,24.7,0.26,Karnataka,India
9/1/1992,25.56,0.361,Karnataka,India
10/1/1992,25.43,0.482,Karnataka,India
11/1/1992,24.58,0.369,Karnataka,India
12/1/1992,22.45,0.458,Karnataka,India
1/1/1993,23.57,0.307,Karnataka,India
2/1/1993,25.12,0.309,Karnataka,India
3/1/1993,28,0.254,Karnataka,India
4/1/1993,29.98,0.335,Karnataka,India
5/1/1993,30.2,0.412,Karnataka,India
6/1/1993,27.32,0.175,Karnataka,India
7/1/1993,25.41,0.419,Karnataka,India
8/1/1993,25.28,0.215,Karnataka,India
9/1/1993,25.15,0.158,Karnataka,India
10/1/1993,25.26,0.293,Karnataka,India
11/1/1993,24.5,0.198,Karnataka,India
12/1/1993,22.64,0.594,Karnataka,India
1/1/1994,23.82,0.447,Karnataka,India
2/1/1994,25.62,0.232,Karnataka,India
3/1/1994,29.07,0.21,Karnataka,India
4/1/1994,29.2,0.201,Karnataka,India
5/1/1994,30.2,0.206,Karnataka,India
6/1/1994,26.17,0.255,Karnataka,India
7/1/1994,24.77,0.317,Karnataka,India
8/1/1994,25.25,0.3,Karnataka,India
9/1/1994,25.65,0.412,Karnataka,India
10/1/1994,25.18,0.268,Karnataka,India
11/1/1994,23.85,0.617,Karnataka,India
12/1/1994,22.4,0.445,Karnataka,India
1/1/1995,22.82,0.222,Karnataka,India
2/1/1995,25.92,0.364,Karnataka,India
3/1/1995,28.36,0.22,Karnataka,India
4/1/1995,30.09,0.227,Karnataka,India
5/1/1995,29.05,0.108,Karnataka,India
6/1/1995,27.92,0.265,Karnataka,India
7/1/1995,25.22,0.317,Karnataka,India
8/1/1995,25.6,0.198,Karnataka,India
9/1/1995,25.75,0.202,Karnataka,India
10/1/1995,25.47,0.202,Karnataka,India
11/1/1995,24.87,0.428,Karnataka,India
12/1/1995,23.61,0.312,Karnataka,India
1/1/1996,24.5,0.467,Karnataka,India
2/1/1996,26.16,0.266,Karnataka,India
3/1/1996,29.25,0.205,Karnataka,India
4/1/1996,29.75,0.152,Karnataka,India
5/1/1996,30.44,0.339,Karnataka,India
6/1/1996,26.89,0.285,Karnataka,India
7/1/1996,25.44,0.181,Karnataka,India
8/1/1996,24.91,0.304,Karnataka,India
9/1/1996,25.29,0.27,Karnataka,India
10/1/1996,24.79,0.322,Karnataka,India
11/1/1996,24.58,0.28,Karnataka,India
12/1/1996,22.86,0.319,Karnataka,India
1/1/1997,23.19,0.274,Karnataka,India
2/1/1997,25.05,0.259,Karnataka,India
3/1/1997,28.4,0.561,Karnataka,India
4/1/1997,28.87,0.109,Karnataka,India
5/1/1997,29.84,0.293,Karnataka,India
6/1/1997,27.41,0.221,Karnataka,India
7/1/1997,25.9,0.352,Karnataka,India
8/1/1997,25.44,0.214,Karnataka,India
9/1/1997,26.06,0.279,Karnataka,India
10/1/1997,26.14,0.275,Karnataka,India
11/1/1997,25.54,0.333,Karnataka,India
12/1/1997,24.59,0.302,Karnataka,India
1/1/1998,24.81,0.218,Karnataka,India
2/1/1998,26.24,0.364,Karnataka,India
3/1/1998,29.05,0.236,Karnataka,India
4/1/1998,30.93,0.37,Karnataka,India
5/1/1998,30.84,0.344,Karnataka,India
6/1/1998,27.87,0.291,Karnataka,India
7/1/1998,25.88,0.135,Karnataka,India
8/1/1998,25.85,0.298,Karnataka,India
9/1/1998,25.32,0.113,Karnataka,India
10/1/1998,25.11,0.247,Karnataka,India
11/1/1998,24.78,0.215,Karnataka,India
12/1/1998,23.04,0.356,Karnataka,India
1/1/1999,23.13,0.363,Karnataka,India
2/1/1999,26.43,0.223,Karnataka,India
3/1/1999,29.12,0.213,Karnataka,India
4/1/1999,29.88,0.509,Karnataka,India
5/1/1999,28.2,0.269,Karnataka,India
6/1/1999,26.13,0.31,Karnataka,India
7/1/1999,25.22,0.183,Karnataka,India
8/1/1999,25.39,0.31,Karnataka,India
9/1/1999,25.67,0.208,Karnataka,India
10/1/1999,25.48,0.4,Karnataka,India
11/1/1999,24.64,0.356,Karnataka,India
12/1/1999,23.15,0.375,Karnataka,India
1/1/2000,24.48,0.155,Karnataka,India
2/1/2000,25.54,0.326,Karnataka,India
3/1/2000,28.09,0.275,Karnataka,India
4/1/2000,30.29,0.249,Karnataka,India
5/1/2000,29.06,0.229,Karnataka,India
6/1/2000,25.89,0.351,Karnataka,India
7/1/2000,25.05,0.39,Karnataka,India
8/1/2000,24.87,0.384,Karnataka,India
9/1/2000,25.9,0.194,Karnataka,India
10/1/2000,25.61,0.255,Karnataka,India
11/1/2000,24.88,0.358,Karnataka,India
12/1/2000,22.84,0.244,Karnataka,India
1/1/2001,24.1,0.205,Karnataka,India
2/1/2001,26.72,0.27,Karnataka,India
3/1/2001,28.6,0.174,Karnataka,India
4/1/2001,29.56,0.258,Karnataka,India
5/1/2001,29.98,0.234,Karnataka,India
6/1/2001,26.64,0.393,Karnataka,India
7/1/2001,25.59,0.232,Karnataka,India
8/1/2001,24.99,0.124,Karnataka,India
9/1/2001,26.04,0.292,Karnataka,India
10/1/2001,25.19,0.195,Karnataka,India
11/1/2001,25.22,0.206,Karnataka,India
12/1/2001,23.6,0.412,Karnataka,India
1/1/2002,23.81,0.304,Karnataka,India
2/1/2002,26.21,0.463,Karnataka,India
3/1/2002,29.11,0.187,Karnataka,India
4/1/2002,30.6,0.124,Karnataka,India
5/1/2002,30.03,0.328,Karnataka,India
6/1/2002,26.72,0.211,Karnataka,India
7/1/2002,26.28,0.151,Karnataka,India
8/1/2002,25.07,0.27,Karnataka,India
9/1/2002,26.19,0.345,Karnataka,India
10/1/2002,26.04,0.268,Karnataka,India
11/1/2002,24.78,0.228,Karnataka,India
12/1/2002,23.73,0.228,Karnataka,India
1/1/2003,24.37,0.318,Karnataka,India
2/1/2003,27.09,0.344,Karnataka,India
3/1/2003,29.11,0.127,Karnataka,India
4/1/2003,30.23,0.281,Karnataka,India
5/1/2003,30.73,0.245,Karnataka,India
6/1/2003,28.07,0.545,Karnataka,India
7/1/2003,25.79,0.553,Karnataka,India
8/1/2003,25.56,0.343,Karnataka,India
9/1/2003,25.86,0.347,Karnataka,India
10/1/2003,25.81,0.409,Karnataka,India
11/1/2003,25.17,0.177,Karnataka,India
12/1/2003,23.37,0.243,Karnataka,India
1/1/2004,23.87,0.334,Karnataka,India
2/1/2004,26.05,0.177,Karnataka,India
3/1/2004,29.39,0.266,Karnataka,India
4/1/2004,30.13,0.22,Karnataka,India
5/1/2004,28.07,0.226,Karnataka,India
6/1/2004,26.37,0.309,Karnataka,India
7/1/2004,25.35,0.151,Karnataka,India
8/1/2004,25.1,0.339,Karnataka,India
9/1/2004,25.39,0.14,Karnataka,India
10/1/2004,25.21,0.294,Karnataka,India
11/1/2004,24.77,0.214,Karnataka,India
12/1/2004,23.25,0.244,Karnataka,India
1/1/2005,24.45,0.21,Karnataka,India
2/1/2005,26.4,0.156,Karnataka,India
3/1/2005,28.71,0.169,Karnataka,India
4/1/2005,29.49,0.191,Karnataka,India
5/1/2005,30.09,0.13,Karnataka,India
6/1/2005,27.41,0.164,Karnataka,India
7/1/2005,25.31,0.221,Karnataka,India
8/1/2005,25.17,0.164,Karnataka,India
9/1/2005,25.23,0.064,Karnataka,India
10/1/2005,25.1,0.284,Karnataka,India
11/1/2005,23.68,0.427,Karnataka,India
12/1/2005,23.14,0.174,Karnataka,India
